lAT, LON, type, SPs (30), SPs (60), SPs (100), SPs (150)
48.2200759, 16.3617609,0,14,18,25,32
48.1877733, 16.2678539,0,18,24,32,42
48.2189537, 16.3315603,0,12,16,22,29
48.1984595, 16.3454119,0,16,21,28,37
48.2764336, 16.408322,0,15,20,27,36
48.1877123, 16.3477858,0,14,19,25,34
48.1834824, 16.3581225,3,11,15,21,27
48.1906368, 16.3552755,0,15,21,28,37
48.2125807, 16.3129933,0,16,22,29,38
48.1512904, 16.2666761,0,15,20,26,35
48.1862464, 16.3027398,0,15,21,28,37
48.2648736, 16.3998489,0,16,22,30,39
48.2017519, 16.3097729,0,13,18,24,32
48.1895985, 16.3651715,0,14,18,24,32
48.238478, 16.3772824,0,16,22,29,39
48.2106488, 16.3511726,3,16,21,28,37
48.2254108, 16.3526809,0,11,15,20,27
48.2407002, 16.3379355,0,17,23,31,41
48.2482929, 16.3621783,0,16,21,28,37
48.1874099, 16.2836315,0,19,26,34,45
48.1693254, 16.285714,0,18,24,32,42
48.2354771, 16.2901194,0,20,27,36,47
48.1608415, 16.3274446,0,14,19,26,34
48.1668448, 16.3111241,0,16,21,28,37
48.2560564, 16.3417087,0,18,25,33,43
48.2586067, 16.367004,0,17,23,31,40
48.1747987, 16.3745744,0,18,25,33,43
48.2038042, 16.3722416,0,14,19,25,33
48.2260871, 16.4229533,0,14,18,24,32
48.2314637, 16.3853161,0,13,18,24,31
48.2239548, 16.4517835,0,18,24,32,42
48.2510399, 16.4447756,0,15,20,27,36
48.2634376, 16.4403242,2,15,20,27,36
48.2076106, 16.3572785,0,12,17,22,30
48.155126, 16.4662248,3,13,17,23,30
48.2171921, 16.3868011,0,15,20,27,36
48.1736788, 16.3625907,2,12,16,22,29
48.1758617, 16.3713434,0,15,20,26,35
48.240569, 16.3538098,0,16,22,29,38
48.2007365, 16.3949369,0,12,16,22,29
48.2352936, 16.4112522,0,17,23,31,40
48.1914145, 16.3264293,0,17,23,31,41
48.1994898, 16.3510818,0,17,23,31,41
48.1988985, 16.365449,0,16,21,28,37
48.169863, 16.409482,2,17,22,30,39
48.2610896, 16.4003874,0,13,17,23,30
48.2372007, 16.4858983,3,13,17,23,30
48.2264936, 16.3423653,3,11,15,20,26
48.2507572, 16.3057924,2,17,23,31,40
48.2235711, 16.3416936,0,15,20,27,35
48.2145138, 16.5244423,0,14,18,25,32
48.1551739, 16.3499127,0,14,19,25,33
48.2568455, 16.4498066,2,17,23,30,40
48.1980132, 16.401354,0,21,28,37,49
48.2017892, 16.3911462,0,13,17,23,31
48.2082329, 16.21266,0,12,16,22,28
48.1995564, 16.3837463,3,13,18,24,32
48.1793481, 16.3327392,0,17,23,30,40
48.1753054, 16.4169322,0,12,16,21,28
48.1849819, 16.3404228,0,18,24,33,43
48.2670433, 16.3896483,0,16,22,29,38
48.2112538, 16.3903635,0,13,18,24,32
48.2584492, 16.4075713,3,11,14,19,26
48.2110631, 16.3230837,3,11,15,20,27
48.2514778, 16.4063709,3,13,18,24,31
48.1975528, 16.3371734,0,16,22,29,39
48.224599, 16.4999051,0,14,19,25,33
48.2039278, 16.3340285,0,16,22,29,38
48.1974743, 16.2804133,0,13,17,23,30
48.2303301, 16.3718845,0,19,25,34,45
48.2020694, 16.3679203,0,12,16,22,29
48.1956138, 16.2930016,2,18,24,32,42
48.2158972, 16.37504,3,13,17,23,30
48.1685303, 16.3779374,0,15,21,28,36
48.1799723, 16.3427458,0,14,18,25,32
48.217342, 16.4103949,0,14,18,25,33
48.2116082, 16.3312761,0,11,15,20,27
48.2341689, 16.3274176,0,17,23,30,40
48.2291173, 16.3496981,0,19,25,33,44
48.2735262, 16.4036378,3,9,13,17,23
48.2233107, 16.4741903,0,13,18,24,32
48.2259239, 16.3929281,0,17,22,30,39
48.1756328, 16.3329535,0,14,19,26,34
48.1511364, 16.3836288,0,12,17,22,29
48.2637431, 16.4531534,0,16,21,28,37
48.2880585, 16.3848567,0,11,14,19,25
48.177293, 16.4121569,0,12,16,22,29
48.1741151, 16.3869706,0,15,20,26,35
48.1987448, 16.3782573,0,13,18,24,32
48.1894221, 16.3971874,0,15,21,28,37
48.1968948, 16.4022709,0,18,24,32,43
48.212495, 16.3688283,0,15,20,26,35
48.2151543, 16.3443428,2,12,17,23,30
48.2232721, 16.3148301,0,14,19,26,34
48.2308644, 16.3290632,1,12,17,22,29
48.2489807, 16.3655452,0,14,18,25,32
48.2740664, 16.3959541,2,13,18,24,32
48.2676564, 16.4036086,0,13,17,23,30
48.234892, 16.3832343,0,15,20,26,35
48.1700907, 16.4194671,3,7,10,13,18
48.1800847, 16.3573339,0,16,21,29,38
48.2855567, 16.4855608,0,13,17,23,31
48.1348573, 16.2841121,0,12,17,22,29
48.1668339, 16.3154916,0,17,23,31,41
48.1953024, 16.386149,0,18,24,32,42
48.2104495, 16.2122077,4,13,18,24,32
48.2103074, 16.2231208,0,15,20,27,35
48.2055704, 16.384576,0,15,20,27,35
48.2602622, 16.3676943,0,15,20,27,35
48.2440961, 16.3440157,0,15,21,28,37
48.2400779, 16.3405931,0,15,20,27,35
48.1996897, 16.4412719,0,12,16,21,28
48.1975359, 16.3067054,0,17,23,30,40
48.2349056, 16.3832841,0,11,15,21,27
48.1799718, 16.3573932,3,10,13,18,24
48.1668038, 16.3155363,0,11,15,20,26
48.1348506, 16.2841806,0,13,17,23,30
48.2232527, 16.3148455,0,15,20,27,36
48.1996637, 16.4413105,0,16,22,30,39
48.2104254, 16.2231314,0,16,22,29,39
48.2104869, 16.2121767,0,18,24,32,42
48.1348398, 16.2843461,0,16,21,28,37
48.1753681, 16.4070241,0,16,22,29,38
48.1953016, 16.3859693,3,9,12,16,21
48.2678631, 16.4035725,0,11,15,20,26
48.2056784, 16.3841872,0,14,19,26,34
48.274019, 16.3958603,0,15,20,27,35
48.2056119, 16.3843948,0,12,17,22,30
48.2056265, 16.3843385,0,20,27,36,47
48.2421097, 16.3858681,0,17,22,30,39
48.2420048, 16.385319,0,14,19,26,34
48.2419762, 16.3853541,0,17,23,31,41
48.188327, 16.3987279,0,16,22,30,39
48.1753719, 16.4071724,0,14,18,25,32
48.2854746, 16.4855935,0,12,17,22,30
48.2855969, 16.4855381,0,13,17,23,30
48.2856803, 16.4855055,2,10,14,19,25
48.2593178, 16.3680044,0,14,18,24,32
48.1884304, 16.3988199,0,15,20,27,36
48.1699919, 16.4196255,0,13,17,23,31
48.1962219, 16.3364698,0,14,19,26,34
48.1963156, 16.3364274,0,15,20,27,36
48.19636, 16.3364096,3,11,15,20,26
48.1964607, 16.3363611,0,16,21,28,37
48.1961795, 16.3364847,0,15,20,27,35
48.2422008, 16.3860571,0,15,20,26,35
48.2489927, 16.3653748,0,14,19,25,33
48.2489766, 16.3654339,0,14,19,26,34
48.2489317, 16.3656188,0,17,22,30,39
48.2440787, 16.3440625,0,14,19,26,34
48.2232333, 16.3148609,0,17,22,30,39
48.2308675, 16.3291199,0,16,21,28,37
48.2400427, 16.3405951,0,17,23,31,41
48.1975506, 16.306761,0,17,23,31,41
48.2056315, 16.3842468,0,16,22,29,38
48.2855686, 16.4855158,0,12,16,21,28
48.1348604, 16.2842558,0,11,14,19,26
48.26028, 16.3678184,0,14,19,25,34
48.260228, 16.3677782,0,18,25,33,43
48.1496767, 16.3341226,0,14,19,26,34
48.2327421, 16.4687694,0,11,15,21,27
48.2326411, 16.4687827,0,13,17,23,30
48.1969666, 16.2876675,0,16,21,29,38
48.1977628, 16.2989066,2,14,18,24,32
48.1911018, 16.2799536,3,15,20,26,35
48.2211771, 16.3735891,0,14,19,25,33
48.2168206, 16.3856834,0,16,21,29,38
48.2076051, 16.3725817,0,20,26,35,46
48.2087419, 16.3928589,0,20,27,36,47
48.2095204, 16.3918105,0,17,22,30,39
48.1965996, 16.3596886,0,14,19,25,33
48.196812, 16.3605577,0,14,18,25,33
48.2006095, 16.3971332,0,16,21,28,37
48.1634968, 16.3120949,1,16,22,29,38
48.219138, 16.3163311,2,12,17,23,30
48.1932726, 16.3980409,0,10,13,17,23
48.1910349, 16.4007662,0,12,17,22,29
48.1939921, 16.4026341,3,13,17,23,30
48.2227371, 16.3133851,4,15,20,27,36
48.22079, 16.3213576,0,15,20,27,36
48.2262256, 16.3607374,0,18,24,32,42
48.2717151, 16.4389721,4,12,16,22,29
48.2095424, 16.3684666,0,18,24,33,43
48.2114485, 16.3384282,0,11,15,20,27
48.2932156, 16.417254,0,16,22,29,39
48.2136723, 16.3918468,0,13,18,24,31
48.2258916, 16.349506,0,12,16,21,28
48.2098402, 16.3359517,0,21,28,37,49
48.1981188, 16.3678476,0,13,17,23,30
48.2354275, 16.3697983,0,16,22,30,39
48.2265935, 16.331352,0,16,21,28,37
48.209011, 16.3363216,4,13,17,23,31
48.1989618, 16.3335819,0,15,20,27,35
48.199996, 16.3303649,0,16,21,29,38
48.1861887, 16.3400413,3,15,20,26,35
48.1846551, 16.3407141,0,18,24,32,42
48.1896262, 16.2840639,0,19,25,34,44
48.1874287, 16.2830657,4,15,20,26,35
48.206722, 16.3981303,0,15,20,27,35
48.1675829, 16.30487,0,13,18,24,32
48.16698, 16.3041378,0,11,15,20,26
48.1983426, 16.3279641,0,13,17,23,31
48.1819462, 16.3302856,0,15,20,27,35
48.2187932, 16.3814258,0,14,18,25,32
48.1891383, 16.3635428,0,17,22,30,39
48.1872977, 16.3594557,0,17,23,31,41
48.1867998, 16.3626486,0,20,27,36,48
48.1893075, 16.3726549,0,13,17,23,31
48.1889824, 16.3728247,2,13,17,23,30
48.2255769, 16.3471242,0,11,15,20,26
48.2183613, 16.3361223,0,17,23,31,41
48.2184442, 16.3382802,3,15,20,26,35
48.2230384, 16.3355235,0,12,16,22,29
48.2382115, 16.3187235,4,10,14,19,25
48.1971851, 16.3717459,0,14,19,26,34
48.2406909, 16.3557006,0,14,19,26,34
48.2397181, 16.3552366,3,10,14,19,25
48.2023815, 16.2550772,0,14,19,26,34
48.1831346, 16.3225835,0,18,24,32,42
48.174639, 16.2826969,2,15,21,28,36
48.1922119, 16.360121,0,17,23,31,41
48.202799, 16.3382012,0,12,17,22,29
48.2194868, 16.3804142,0,13,18,24,32
48.2110688, 16.3055201,0,14,18,25,33
48.1963349, 16.3654206,3,10,14,18,24
48.1985352, 16.3577307,0,18,24,33,43
48.2221232, 16.458322,0,14,19,26,34
48.208404, 16.3526642,0,16,21,28,37
48.2059389, 16.3429361,2,10,13,18,24
48.2109391, 16.3223197,0,13,18,24,32
48.1489804, 16.3124757,2,8,11,15,20
48.1945482, 16.3669181,0,12,16,21,28
48.1915709, 16.3419983,0,20,26,35,47
48.1944368, 16.350478,4,10,14,19,25
48.1693263, 16.3698182,0,16,21,29,38
48.2125282, 16.3725964,0,17,22,30,39
48.1991256, 16.3101452,3,9,12,16,22
48.1743789, 16.3585286,0,19,26,34,45
48.1752667, 16.3571358,0,11,15,21,27
48.1959364, 16.3657845,0,13,18,24,32
48.2611749, 16.4527264,0,16,22,30,39
48.2824535, 16.4503605,0,18,25,33,44
48.2025281, 16.361806,0,19,26,35,46
48.2039483, 16.3433071,0,18,24,32,42
48.1736721, 16.3892751,0,15,21,28,37
48.2916443, 16.4164227,0,17,23,31,40
48.2097797, 16.3471534,0,20,27,36,47
48.2034874, 16.3282701,2,12,16,22,29
48.2120292, 16.3292899,0,14,19,25,34
48.1988224, 16.3647877,0,12,16,21,28
48.1987562, 16.3629913,0,12,17,23,30
48.2103752, 16.3305699,4,12,16,21,28
48.1955948, 16.3449049,4,17,23,31,41
48.2118072, 16.3180385,0,16,21,28,37
48.203531, 16.345173,0,21,28,37,49
48.2166845, 16.3071186,0,16,21,29,38
48.2092501, 16.3523619,0,14,18,25,33
48.2094443, 16.3523352,0,14,19,25,33
48.212733, 16.3120837,0,14,18,24,32
48.198396, 16.3565683,0,16,21,29,38
48.2161758, 16.3173698,0,17,22,30,39
48.2252676, 16.310107,2,11,15,20,27
48.189601, 16.336479,4,11,15,20,26
48.2184739, 16.3295392,0,14,19,25,34
48.2875179, 16.3839455,0,16,21,28,37
48.19187, 16.2871997,3,15,20,27,35
48.2362705, 16.3847666,0,17,23,31,41
48.1640743, 16.323421,0,13,18,24,32
48.1613477, 16.3196142,3,11,15,21,27
48.1955738, 16.3410033,0,18,24,32,42
48.2553024, 16.3655114,0,15,20,27,35
48.2011185, 16.3381339,0,12,17,23,30
48.1985429, 16.3250711,0,14,19,26,34
48.1619774, 16.4283606,0,14,19,25,33
48.246102, 16.340816,0,16,21,28,37
48.2438311, 16.3328049,3,14,19,26,34
48.2119789, 16.3529595,0,19,26,35,46
48.2138984, 16.3701083,0,15,20,27,36
48.1746938, 16.4033607,2,18,24,33,43
48.2169334, 16.3398904,0,12,16,22,29
48.2166771, 16.3400073,0,12,16,21,28
48.2034995, 16.389882,0,15,21,28,37
48.202532, 16.3402169,0,12,17,22,29
48.2516604, 16.4051931,0,17,23,31,41
48.2565418, 16.39828,0,15,20,27,36
48.2618781, 16.3999892,0,12,16,21,28
48.1860871, 16.3551972,0,13,17,23,31
48.2008721, 16.3489738,0,17,23,31,40
48.2239654, 16.406077,3,12,17,22,30
48.221789, 16.4072174,0,16,21,28,37
48.2238239, 16.4055398,0,17,23,31,41
48.2228765, 16.4037655,0,11,14,19,25
48.2250658, 16.4003054,0,14,19,25,34
48.2754326, 16.4077637,0,15,20,27,36
48.2604878, 16.3995953,0,14,19,25,33
48.1934716, 16.3914897,0,12,16,22,29
48.1931598, 16.3912722,0,15,20,27,35
48.2261987, 16.3996762,0,17,22,30,39
48.2254615, 16.3478718,0,17,22,30,39
48.2142727, 16.3857045,0,15,20,27,36
48.2039791, 16.3886227,3,16,22,30,39
48.2036216, 16.3890987,0,16,21,28,37
48.2183815, 16.4705653,3,14,19,25,33
48.1986373, 16.3871725,0,15,20,26,35
48.1805805, 16.3758164,0,16,21,29,38
48.178606, 16.3766183,3,12,17,23,30
48.1749645, 16.3749845,0,12,16,22,29
48.1885072, 16.3477384,0,13,17,23,31
48.2136165, 16.3799137,0,15,21,28,36
48.2141188, 16.3801175,0,16,22,30,39
48.1676438, 16.2837972,3,14,19,26,34
48.2065628, 16.3217908,0,14,18,24,32
48.1889326, 16.3655275,2,12,16,22,29
48.2145378, 16.3710007,0,13,18,24,31
48.2039712, 16.3399499,0,10,14,19,24
48.1947053, 16.3499259,0,15,20,27,36
48.1927127, 16.3555054,3,11,14,19,25
48.2070134, 16.3303498,0,18,24,32,42
48.2073014, 16.3299636,3,12,16,22,28
48.2400525, 16.3869234,2,12,17,22,30
48.2326875, 16.3957326,0,12,16,21,28
48.1846369, 16.3569515,0,10,14,19,25
48.2572622, 16.3674532,3,12,16,22,29
48.2026561, 16.3286624,0,17,23,31,41
48.2748129, 16.3883645,2,10,13,18,23
48.1986641, 16.3300839,0,13,18,24,32
48.2037304, 16.3347281,3,12,16,22,29
48.2458988, 16.3420774,0,16,22,29,39
48.1944589, 16.3354126,0,14,19,26,34
48.1949783, 16.3374859,0,14,19,25,33
48.194887, 16.3372785,0,18,24,32,42
48.1975479, 16.3485335,0,15,20,27,36
48.2024953, 16.3367708,0,12,16,22,29
48.2008298, 16.3535261,0,16,22,29,39
48.202814, 16.3492181,0,15,20,27,35
48.201113, 16.3552305,0,16,22,29,38
48.2002297, 16.3562093,0,16,22,29,39
48.2011246, 16.352039,0,17,23,31,41
48.1998301, 16.3536408,2,12,16,21,28
48.212878, 16.363157,0,16,22,30,39
48.1792173, 16.4173824,0,17,23,31,40
48.1796803, 16.4241442,0,17,22,30,39
48.1825634, 16.3599046,0,19,25,33,44
48.2172956, 16.3564593,3,12,17,22,30
48.1972335, 16.3958177,0,15,20,27,35
48.2336381, 16.3907278,0,16,22,29,39
48.1750934, 16.3485932,2,12,16,22,29
48.1300119, 16.3103545,0,15,20,26,35
48.1969573, 16.3658493,0,19,25,34,45
48.2203329, 16.3827594,0,15,20,27,36
48.179612, 16.4108555,0,14,19,25,34
48.2120362, 16.363923,0,13,18,24,32
48.1875639, 16.368091,3,14,19,26,34
48.2006976, 16.2566899,2,13,17,23,30
48.2019214, 16.3697563,0,15,20,27,36
48.2023009, 16.3720508,0,16,21,28,37
48.2225649, 16.3725314,0,18,24,32,42
48.1982617, 16.3049001,2,15,20,27,35
48.2174355, 16.3840116,0,14,19,25,33
48.1943437, 16.4077578,0,14,19,26,34
48.2192267, 16.4771563,0,15,20,27,35
48.2125255, 16.3736173,0,14,18,25,33
48.198375, 16.319301,0,17,23,30,40
48.233884, 16.447267,0,11,15,20,27
48.1775164, 16.3770562,0,13,17,23,31
48.2007535, 16.3810537,0,15,20,26,35
48.2107886, 16.3810023,0,16,22,29,38
48.2108628, 16.3761158,0,12,16,22,29
48.2121197, 16.3749992,0,13,18,24,31
48.2085949, 16.3214946,0,16,21,28,37
48.1932824, 16.3534606,0,13,17,23,31
48.2065084, 16.3398653,0,14,18,25,33
48.2106452, 16.3443786,3,11,15,20,26
48.2155779, 16.345953,3,13,18,24,31
48.2153866, 16.3482605,0,14,19,25,33
48.1972513, 16.3618476,0,11,15,20,26
48.1800384, 16.3395159,0,14,19,26,34
48.2158678, 16.3840434,0,9,12,16,22
48.1714722, 16.3616072,2,16,21,29,38
48.1698123, 16.3650251,0,15,20,27,35
48.1916861, 16.330528,0,14,19,25,33
48.2146107, 16.3337018,0,13,17,23,31
48.241665, 16.3836816,3,12,16,22,29
48.2340885, 16.3659996,0,12,16,21,28
48.2348275, 16.370486,0,11,15,21,27
48.2312183, 16.3754799,0,13,17,23,30
48.2242389, 16.3362086,0,14,19,26,34
48.2494818, 16.3624657,0,14,18,25,32
48.1762968, 16.3619715,0,10,14,19,24
48.1719158, 16.3536624,0,19,26,35,46
48.1744796, 16.3651279,0,13,17,23,31
48.1744327, 16.3662954,0,16,22,30,39
48.1727284, 16.3658507,0,11,15,20,27
48.1747354, 16.3660148,0,19,25,34,44
48.2058213, 16.3949091,0,15,20,27,36
48.2188159, 16.3644797,0,15,21,28,36
48.1868589, 16.2980544,0,11,14,19,25
48.1862079, 16.2989848,0,17,23,31,41
48.1779676, 16.3657057,0,12,16,22,29
48.1927484, 16.3156173,0,13,18,24,31
48.1931956, 16.3129402,0,16,22,30,39
48.1932834, 16.3121725,3,11,15,20,26
48.1973112, 16.3184535,0,16,22,29,38
48.1757958, 16.3692255,0,16,22,29,39
48.1886643, 16.3043194,0,17,23,31,41
48.1761652, 16.3633839,0,12,17,22,29
48.1843385, 16.3523582,0,14,19,26,34
48.1875522, 16.3307892,3,14,19,25,33
48.1761287, 16.3682794,0,14,18,25,33
48.1918248, 16.3877531,0,21,29,39,51
48.1921432, 16.3861454,0,14,18,24,32
48.1922715, 16.3861795,0,15,20,27,36
48.2187777, 16.3614135,4,12,17,22,29
48.1663659, 16.2996696,0,14,18,25,32
48.1972869, 16.2935964,0,15,20,26,35
48.1878107, 16.3315119,0,13,18,24,32
48.187418, 16.3311397,0,16,21,28,37
48.18688, 16.3291332,0,17,22,30,40
48.1798179, 16.3273043,0,15,21,28,36
48.1735951, 16.3566819,3,10,14,19,25
48.1748974, 16.3560157,0,17,23,31,41
48.2147014, 16.3572881,0,17,23,30,40
48.1848462, 16.3617305,0,16,21,29,38
48.2084168, 16.3177216,0,13,17,23,30
48.2212961, 16.386296,0,12,17,22,29
48.224773, 16.4255509,0,17,22,30,39
48.2274862, 16.4219216,0,16,21,28,37
48.1798789, 16.3739966,0,14,19,26,34
48.177078, 16.3740141,0,12,17,23,30
48.2198089, 16.3875862,4,12,16,21,28
48.1803561, 16.3686555,2,17,23,31,41
48.1787929, 16.3682203,0,18,24,32,42
48.2195424, 16.3641187,0,17,23,30,40
48.1906478, 16.3681351,2,9,13,17,23
48.1767348, 16.3706568,0,10,14,19,25
48.178646, 16.3710026,0,15,20,26,35
48.1786402, 16.3656203,0,13,18,24,31
48.2212344, 16.4580586,0,12,16,21,28
48.191187, 16.4000269,0,17,23,31,41
48.1924706, 16.3993768,0,12,16,21,28
48.1766996, 16.365538,0,13,18,24,31
48.2698276, 16.3917765,0,15,20,27,35
48.1603407, 16.3284739,2,11,14,19,25
48.2082497, 16.3770341,4,12,16,22,29
48.2536839, 16.4416986,4,9,12,17,22
48.2129808, 16.4206415,0,16,22,29,38
48.2111068, 16.3905756,4,11,15,20,27
48.1619645, 16.3199124,0,11,15,21,27
48.2013457, 16.3082268,0,13,18,24,31
48.1377537, 16.2775459,0,14,19,26,34
48.2912332, 16.3839778,0,19,25,34,45
48.2100295, 16.3209008,0,18,24,33,43
48.212613, 16.3126988,0,16,22,29,39
48.2112426, 16.3201513,0,23,31,41,54
48.2194337, 16.3259348,0,12,16,21,28
48.2549877, 16.4571414,0,14,19,26,34
48.2153573, 16.5039155,1,17,23,31,41
48.1398383, 16.3928997,3,9,13,17,23
48.2016102, 16.2613612,0,15,20,27,35
48.2227405, 16.4011401,0,14,19,26,34
48.191517, 16.3276554,0,16,22,30,39
48.1900972, 16.3721209,0,13,17,23,31
48.2558788, 16.341278,2,11,15,20,26
48.190473, 16.341673,0,16,22,29,39
48.2061594, 16.3224433,0,14,19,25,33
48.1936135, 16.2687798,3,17,22,30,40
48.177196, 16.3303371,4,10,13,18,24
48.1909615, 16.3872642,0,14,19,25,33
48.1939128, 16.3001263,0,15,20,27,35
48.1810908, 16.3434529,0,19,25,33,44
48.1907923, 16.271594,3,13,18,24,32
48.235015, 16.4107421,2,16,21,29,38
48.2352935, 16.2899889,0,14,19,26,34
48.1838087, 16.3561615,0,16,22,30,39
48.1746282, 16.2877756,4,17,22,30,39
48.1770101, 16.2832516,0,17,22,30,39
48.1431386, 16.3418576,2,11,14,19,26
48.1837785, 16.3466632,0,17,22,30,39
48.1650505, 16.3908184,0,17,23,31,41
48.1906163, 16.3454378,2,11,15,20,26
48.1974185, 16.3797604,0,12,16,21,28
48.2085026, 16.3051803,0,15,20,27,36
48.1859509, 16.3560922,0,15,20,27,36
48.2371156, 16.3653737,0,17,22,30,39
48.2380624, 16.3662106,0,13,17,23,31
48.1755572, 16.3300433,0,16,22,30,39
48.1753461, 16.3339829,0,15,20,27,36
48.2319274, 16.324705,3,13,18,24,31
48.1761072, 16.3304006,0,15,20,27,35
48.2673383, 16.3924271,0,12,16,22,29
48.1738914, 16.2821618,0,15,20,26,35
48.2126593, 16.3697707,0,14,19,25,33
48.1742565, 16.3589709,0,12,17,22,30
48.1503275, 16.3203784,0,13,18,24,31
48.2338302, 16.3525858,0,15,21,28,36
48.229829, 16.3448272,3,13,17,23,30
48.2359179, 16.4230683,0,14,19,26,34
48.2164462, 16.378765,0,14,19,26,34
48.1798749, 16.3371399,0,15,20,26,35
48.1987032, 16.3453485,0,13,17,23,30
48.1913042, 16.3283287,0,15,21,28,36
48.2256739, 16.3627336,0,10,14,19,25
48.1725037, 16.3786805,0,13,18,24,31
48.1730023, 16.3814121,0,12,16,22,29
48.1513007, 16.3144318,3,11,14,19,26
48.2069347, 16.3707856,0,15,21,28,36
48.2507889, 16.4894402,3,16,21,28,37
48.2292227, 16.3544101,0,14,19,26,34
48.1699714, 16.3638162,0,14,19,25,33
48.1662603, 16.3818866,0,17,22,30,39
48.1664222, 16.3811693,2,12,16,22,29
48.1756749, 16.374662,0,17,22,30,39
48.198931, 16.3127074,0,17,23,31,40
48.214858, 16.3505316,0,15,20,27,36
48.1833748, 16.3372736,0,19,26,34,45
48.219687, 16.4094606,0,19,26,35,46
48.2024155, 16.304214,2,14,18,25,32
48.1992671, 16.3129662,0,10,14,19,25
48.1750776, 16.317703,3,10,14,19,25
48.1953281, 16.3989915,0,14,19,25,33
48.1706719, 16.361492,0,19,26,34,45
48.1850756, 16.4187257,3,12,16,22,28
48.1981237, 16.3455855,0,12,17,22,29
48.2547436, 16.4085969,3,12,16,21,28
48.252822, 16.4141504,3,15,20,26,35
48.2533059, 16.4212731,0,16,21,29,38
48.2552556, 16.4081411,0,18,24,32,42
48.243486, 16.3220734,0,17,23,31,41
48.1726655, 16.3821997,0,19,26,35,46
48.2222738, 16.3992,0,16,21,28,37
48.2189329, 16.3973085,0,19,25,33,44
48.2189386, 16.4019627,0,14,19,25,33
48.2275183, 16.4202058,3,16,22,29,38
48.2250798, 16.360215,0,16,21,29,38
48.2230533, 16.3612405,0,15,20,27,35
48.1748697, 16.3310407,0,14,18,25,32
48.233903, 16.3886666,4,14,19,26,34
48.165768, 16.3615387,0,13,17,23,30
48.1911588, 16.3629064,0,19,25,34,44
48.2136703, 16.3076292,0,14,19,25,33
48.19239, 16.3685094,0,12,16,21,28
48.195102, 16.261083,3,11,15,20,26
48.1870236, 16.3298126,0,17,23,31,41
48.2383649, 16.3770519,1,12,16,22,29
48.2311466, 16.3240155,0,13,17,23,30
48.1822389, 16.3754538,0,20,27,36,47
48.2501476, 16.444167,0,14,19,25,34
48.2512803, 16.4296772,3,9,12,16,21
48.2087657, 16.2240577,0,16,22,29,39
48.1417932, 16.3825511,0,13,17,23,30
48.1548288, 16.4656729,0,18,24,32,42
48.1873596, 16.2854063,0,13,17,23,31
48.1886668, 16.323549,0,16,21,29,38
48.2424564, 16.3788464,0,14,19,26,34
48.2134375, 16.3130227,4,10,13,18,24
48.219854, 16.3755104,3,13,18,24,31
48.2239227, 16.3322615,0,18,24,33,43
48.2264431, 16.4004895,2,14,19,25,33
48.2227427, 16.3189781,0,17,23,31,41
48.2580253, 16.4010158,0,14,19,26,34
48.2200122, 16.3070369,0,14,19,25,33
48.1907215, 16.2950457,0,15,20,27,35
48.1985959, 16.3944255,0,10,13,18,24
48.2253127, 16.3111059,0,13,17,23,30
48.1551384, 16.3645151,0,17,23,31,41
48.2105787, 16.3735963,0,15,20,26,35
48.2446844, 16.3496178,0,18,24,33,43
48.1972592, 16.4032094,0,16,21,28,37
48.2412238, 16.3314103,0,19,25,34,44
48.1330996, 16.2597202,0,17,23,31,40
48.2276642, 16.3402421,2,17,22,30,39
48.1478801, 16.2683846,0,16,22,29,38
48.1959026, 16.2795862,0,12,16,21,28
48.2189953, 16.3313288,0,16,22,29,38
48.1821286, 16.3318767,3,12,16,22,29
48.254678, 16.4276982,0,17,22,30,39
48.1668156, 16.3589293,0,20,27,36,48
48.2112984, 16.3350186,0,14,19,26,34
48.1986749, 16.3653395,0,18,24,32,42
48.1591799, 16.3662584,3,8,10,14,19
48.216316, 16.387986,0,15,21,28,37
48.215451, 16.3915239,1,14,18,25,32
48.2590723, 16.3987955,0,17,23,30,40
48.2506593, 16.3066546,2,16,21,29,38
48.2503547, 16.4430104,0,12,16,21,28
48.2515551, 16.3703633,2,16,21,28,37
48.1686756, 16.3748079,0,16,22,29,38
48.2291823, 16.3677562,0,14,18,25,33
48.2379819, 16.3786823,0,16,22,29,39
48.2227722, 16.3415821,2,17,22,30,40
48.2234309, 16.3416903,0,12,16,22,29
48.1848321, 16.3337088,0,14,18,25,32
48.2690688, 16.4390668,3,12,17,23,30
48.1764032, 16.3758474,0,15,20,27,36
48.2240038, 16.3975232,0,11,14,19,25
48.3016455, 16.4236583,2,16,21,29,38
48.2099879, 16.3359151,0,13,17,23,30
48.2297178, 16.3673912,0,13,18,24,31
48.2308009, 16.3736707,0,12,17,22,30
48.26397, 16.3911317,0,15,21,28,36
48.1995216, 16.3941957,0,11,15,20,26
48.2509032, 16.4784389,0,16,21,28,37
48.1973033, 16.2841029,3,13,18,24,32
48.1747619, 16.416138,0,13,17,23,31
48.1735402, 16.4151134,0,13,17,23,30
48.2182977, 16.3780117,0,14,19,26,34
48.1786457, 16.4119777,0,13,18,24,32
48.2018504, 16.348778,0,15,20,27,36
48.2120438, 16.4101213,1,15,21,28,36
48.2578735, 16.4524558,0,17,23,31,41
48.2584984, 16.4513614,2,15,21,28,36
48.2467419, 16.4524753,0,12,16,21,28
