LAT, LON, Pop 
48.16309331,16.26515445,127
48.16212099,16.26638313,168
48.16204471,16.26772284,29
48.16301705,16.26649418,171
48.16294077,16.26783391,40
48.16398937,16.26526548,14
48.16488543,16.26537651,5
48.16391311,16.26660523,128
48.16383682,16.26794498,158
48.16480916,16.26671629,6
48.16473288,16.26805606,127
48.16683004,16.26291894,297
48.16585774,16.26414775,6
48.1667538,16.26425877,186
48.1677261,16.26302994,16
48.16862216,16.26314095,294
48.16764986,16.2643698,286
48.16854592,16.26448083,22
48.16578149,16.26548755,71
48.16667755,16.2655986,4
48.16570522,16.26682735,17
48.16562893,16.26816715,309
48.16660128,16.26693842,35
48.16652499,16.26827824,52
48.16757361,16.26570965,16
48.16846966,16.2658207,19
48.16749733,16.26704949,3
48.16742104,16.26838934,12
48.16839339,16.26716057,38
48.1683171,16.26850044,1
48.16196841,16.26906253,26
48.16286447,16.26917363,129
48.1618921,16.27040223,14
48.16278815,16.27051335,282
48.16376052,16.26928473,18
48.16465658,16.26939583,47
48.16368421,16.27062447,29
48.16458026,16.2707356,48
48.16181577,16.27174192,23
48.16271182,16.27185306,9
48.16173943,16.27308161,25
48.16263548,16.27319277,3
48.16360788,16.27196421,40
48.16450393,16.27207536,79
48.16353153,16.27330394,185
48.16442758,16.27341512,128
48.16555263,16.26950694,32
48.16644868,16.26961806,315
48.16547631,16.27084673,146
48.16637236,16.27095787,167
48.16734474,16.26972918,67
48.16824079,16.2698403,26
48.16726842,16.27106901,46
48.16816447,16.27118016,19
48.16539998,16.27218652,25
48.16629603,16.27229768,53
48.16621967,16.27363749,17
48.16711572,16.27374868,23
48.17363575,16.25431599,21
48.1698992,16.2565524,16
48.17355961,16.25565601,48
48.17348346,16.25699603,129
48.17453182,16.25442687,175
48.17542789,16.25453775,22
48.17640008,16.25330853,164
48.17445568,16.25576691,380
48.17535175,16.25587781,20
48.17437953,16.25710695,35
48.17714388,16.25609963,207
48.17706772,16.25743974,18
48.16982304,16.25789232,23
48.16974686,16.25923224,36
48.17340729,16.25833605,55
48.17333111,16.25967606,204
48.16967066,16.26057215,208
48.16959445,16.26191206,14
48.17325491,16.26101606,118
48.17317869,16.26235606,9
48.17430336,16.25844699,49
48.17519942,16.25855794,1
48.17422717,16.25978702,38
48.17512323,16.25989799,1
48.17609548,16.25866889,31
48.17699154,16.25877985,60
48.17601929,16.26000897,258
48.17691535,16.26011995,22
48.17415097,16.26112705,23
48.17504703,16.26123805,19
48.17407475,16.26246708,168
48.17497081,16.2625781,5
48.17594309,16.26134905,104
48.17683914,16.26146005,1
48.17676292,16.26280015,229
48.17796378,16.25755068,175
48.17885984,16.25766163,345
48.1797559,16.25777258,55
48.18065196,16.25788353,336
48.18177648,16.2539738,115
48.18267254,16.25408469,46
48.18170034,16.25531403,60
48.1825964,16.25542495,7
48.18349247,16.25553587,200
48.18543685,16.25307707,49
48.18536073,16.2544174,338
48.18528459,16.25575773,3
48.18162419,16.25665426,172
48.18252025,16.25676521,41
48.18341631,16.25687615,28
48.18154802,16.25799449,143
48.18244408,16.25810546,344
48.18334014,16.25821643,28
48.18520843,16.25709806,7
48.18513226,16.25843838,237
48.1778876,16.25889081,173
48.17781141,16.26023094,30
48.17967972,16.25911276,38
48.18057578,16.25922373,137
48.17960353,16.26045293,19
48.18049959,16.26056393,79
48.1777352,16.26157106,52
48.17765898,16.26291118,98
48.17855503,16.26302222,110
48.17952732,16.2617931,162
48.18042337,16.26190413,290
48.18034714,16.26324432,12
48.18147184,16.25933472,42
48.1823679,16.25944571,291
48.18326396,16.2595567,52
48.18139564,16.26067494,154
48.1822917,16.26078595,33
48.18318776,16.26089697,57
48.18416002,16.2596677,34
48.18505607,16.2597787,32
48.18408381,16.26100799,9
48.18497987,16.26111902,84
48.18131943,16.26201516,181
48.18221548,16.26212619,156
48.18311154,16.26223723,50
48.1812432,16.26335537,139
48.18213925,16.26346643,170
48.1830353,16.26357749,5
48.18400759,16.26234828,3
48.18490365,16.26245933,9
48.18393136,16.26368856,90
48.18482741,16.26379964,86
48.16951822,16.26325196,3
48.16944198,16.26459186,104
48.16936572,16.26593176,337
48.16928944,16.26727166,166
48.16921315,16.26861155,48
48.1701855,16.26738274,8
48.17287366,16.26771604,74
48.17399851,16.2638071,194
48.17489457,16.26391814,52
48.17481832,16.26525818,15
48.17579062,16.26402919,6
48.17668668,16.26414024,15
48.17571437,16.26536926,16
48.17661042,16.26548033,54
48.17384599,16.26648713,39
48.17474205,16.26659822,16
48.17376971,16.26782715,20
48.17369341,16.26916715,187
48.17466576,16.26793826,38
48.1756381,16.26670932,52
48.17653415,16.26682042,85
48.17556181,16.26804938,248
48.17548551,16.26938943,582
48.17645786,16.2681605,19
48.17638156,16.26950058,294
48.17540919,16.27072948,56
48.17630524,16.27084065,87
48.1762289,16.27218072,433
48.17428409,16.27463838,45
48.1752565,16.27340957,17
48.17615254,16.27352079,2
48.17518013,16.27474961,26
48.17607617,16.27486085,28
48.17758273,16.2642513,204
48.17847879,16.26436236,238
48.17750648,16.26559141,532
48.17840253,16.2657025,7
48.17937484,16.26447343,356
48.1802709,16.2645845,22
48.17929858,16.26581359,14
48.18019463,16.26592469,1
48.1774302,16.26693152,42
48.17832625,16.26704263,89
48.17735391,16.26827163,4
48.17727761,16.26961173,239
48.17824996,16.26838276,158
48.17817365,16.26972288,101
48.1792223,16.26715374,49
48.18011835,16.26726486,11
48.17914601,16.2684939,269
48.1790697,16.26983405,8
48.18004206,16.26860504,24
